geneid,mouse_TATA_100bp_TSS_fimo.txt,mouse_most_abundant_03_01_ov_cpg.txt,mouse_most_abundant_05_01_ov_cpg.txt
ENSMUSG00000030433,0,0,0
ENSMUSG00000033918,0,185,185
ENSMUSG00000022111,0,176,176
ENSMUSG00000026755,0,323,323
ENSMUSG00000020319,0,400,511
ENSMUSG00000057778,0,400,600
ENSMUSG00000006342,0,0,0
ENSMUSG00000026709,0,310,497
ENSMUSG00000040957,0,157,157
ENSMUSG00000000325,0,171,171
ENSMUSG00000031681,0,164,164
ENSMUSG00000016409,8.14E-05,0,0
ENSMUSG00000028982,0,227,227
ENSMUSG00000017421,0,235,235
ENSMUSG00000040584,0,0,0
ENSMUSG00000049580,0,324,324
ENSMUSG00000078440,0,340,340
ENSMUSG00000038762,0,311,311
ENSMUSG00000015461,0,234,234
ENSMUSG00000040048,0,116,116
ENSMUSG00000036934,0,257,257
ENSMUSG00000057666,0,74,74
ENSMUSG00000061313,0,373,373
ENSMUSG00000051212,0,0,0
ENSMUSG00000046962,0,338,338
ENSMUSG00000027259,0,400,600
ENSMUSG00000024795,0,400,425
ENSMUSG00000020776,0,320,320
ENSMUSG00000022270,0,326,326
ENSMUSG00000025326,0,303,303
ENSMUSG00000066735,0,400,600
ENSMUSG00000021361,0,105,105
ENSMUSG00000003531,0,182,182
ENSMUSG00000048078,0,400,600
ENSMUSG00000032571,0,384,384
ENSMUSG00000044176,0,0,0
ENSMUSG00000003316,0,265,265
ENSMUSG00000017291,0,400,440
ENSMUSG00000048329,0,268,268
ENSMUSG00000042569,0,0,0
ENSMUSG00000022702,0,400,600
ENSMUSG00000023272,0,400,600
ENSMUSG00000042784,0,0,0
ENSMUSG00000039968,0,354,354
ENSMUSG00000030207,0,202,202
ENSMUSG00000029397,0,400,544
ENSMUSG00000032194,0,400,468
ENSMUSG00000022663,0,273,273
ENSMUSG00000035392,0,218,218
ENSMUSG00000040177,0,400,600
ENSMUSG00000023495,0,400,566
ENSMUSG00000001211,0,0,0
ENSMUSG00000038122,0,326,326
ENSMUSG00000100838,0,0,0
ENSMUSG00000078994,0,0,0
ENSMUSG00000068284,0,343,343
ENSMUSG00000028282,0,400,406
ENSMUSG00000038582,0,14,14
ENSMUSG00000033624,0,400,428
ENSMUSG00000025261,0,400,445
ENSMUSG00000027678,0,269,269
ENSMUSG00000019942,0,283,283
ENSMUSG00000026944,0,309,309
ENSMUSG00000026028,0,400,600
ENSMUSG00000041515,7.43E-07,400,458
ENSMUSG00000055602,0,0,0
ENSMUSG00000073725,0,214,214
ENSMUSG00000031819,0,400,600
ENSMUSG00000020234,0,198,198
ENSMUSG00000030301,0,140,140
ENSMUSG00000033083,0,0,0
ENSMUSG00000036390,0,66,66
ENSMUSG00000059883,0,400,479
ENSMUSG00000046836,0,400,600
ENSMUSG00000033307,0,190,190
ENSMUSG00000031383,0,60,60
ENSMUSG00000018347,0,94,94
ENSMUSG00000026043,0,0,0
ENSMUSG00000049723,0,0,0
ENSMUSG00000017548,0,400,600
ENSMUSG00000046876,0,400,569
ENSMUSG00000037126,0,0,0
ENSMUSG00000019978,0,314,314
ENSMUSG00000041930,0,400,600
ENSMUSG00000022827,0,400,600
ENSMUSG00000022912,0,256,256
ENSMUSG00000027132,0,218,218
ENSMUSG00000062906,0,182,182
ENSMUSG00000041396,0,400,556
ENSMUSG00000032952,0,262,462
ENSMUSG00000038811,0,0,0
ENSMUSG00000039377,0,400,526
ENSMUSG00000016477,0,400,600
ENSMUSG00000023015,0,215,215
ENSMUSG00000032178,0,400,600
ENSMUSG00000002580,0,170,170
ENSMUSG00000021629,0,226,226
ENSMUSG00000020457,0,393,393
ENSMUSG00000026283,0,400,588
ENSMUSG00000029106,0,400,561
ENSMUSG00000057530,0,347,347
ENSMUSG00000024194,0,400,591
ENSMUSG00000026779,0,186,186
ENSMUSG00000020149,0,400,514
ENSMUSG00000031592,0,300,300
ENSMUSG00000032657,0,0,0
ENSMUSG00000032593,0,0,0
ENSMUSG00000021013,0,0,0
ENSMUSG00000026814,0,0,0
ENSMUSG00000027122,0,104,104
ENSMUSG00000041552,0,400,600
ENSMUSG00000037475,0,183,183
ENSMUSG00000055184,0,400,600
ENSMUSG00000036943,0,293,293
ENSMUSG00000057156,0,400,411
ENSMUSG00000001285,0,142,142
ENSMUSG00000057163,5.8E-05,0,0
ENSMUSG00000023027,0,296,296
ENSMUSG00000020654,0,367,367
ENSMUSG00000021816,0,154,154
ENSMUSG00000019143,0,142,142
ENSMUSG00000029703,0,299,299
ENSMUSG00000034101,0,0,0
ENSMUSG00000016382,0,0,0
ENSMUSG00000050043,0,0,147
ENSMUSG00000092486,0,320,320
ENSMUSG00000029014,0,190,190
ENSMUSG00000036438,0,400,571
ENSMUSG00000021339,0,160,160
ENSMUSG00000046675,0,400,502
ENSMUSG00000044807,0,230,230
ENSMUSG00000029311,0,0,0
ENSMUSG00000052833,0,368,368
ENSMUSG00000021792,0,257,257
ENSMUSG00000081058,0,400,600
ENSMUSG00000015575,0,155,155
ENSMUSG00000028677,0,85,285
ENSMUSG00000032412,0,400,527
ENSMUSG00000046897,0,308,308
ENSMUSG00000030662,0,400,569
ENSMUSG00000029772,0,186,271
ENSMUSG00000034342,0,63,63
ENSMUSG00000054150,0,0,0
ENSMUSG00000034908,0,233,233
ENSMUSG00000046785,0,400,600
ENSMUSG00000002968,0,136,136
ENSMUSG00000074158,0,0,0
ENSMUSG00000022791,0,260,460
ENSMUSG00000056749,0,400,600
ENSMUSG00000032264,0,268,268
ENSMUSG00000063760,0,400,571
ENSMUSG00000032698,0,81,81
ENSMUSG00000031467,0,400,424
ENSMUSG00000033703,0,187,187
ENSMUSG00000064080,0,0,0
ENSMUSG00000000088,0,270,270
ENSMUSG00000038612,0,400,401
ENSMUSG00000021758,0,293,293
ENSMUSG00000016526,0,138,138
ENSMUSG00000022881,0,350,414
ENSMUSG00000024072,0,146,146
ENSMUSG00000027424,0,400,433
ENSMUSG00000026434,0,400,412
ENSMUSG00000055541,0,0,0
ENSMUSG00000050890,0,400,600
ENSMUSG00000036931,0,200,200
ENSMUSG00000061751,0,0,0
ENSMUSG00000024104,0,150,150
ENSMUSG00000023984,0,377,577
ENSMUSG00000035885,0,183,183
ENSMUSG00000024781,0,0,0
ENSMUSG00000057465,0,0,0
ENSMUSG00000010025,0,400,408
ENSMUSG00000059835,0,0,0
ENSMUSG00000018326,0,0,0
ENSMUSG00000022488,0,0,0
ENSMUSG00000054405,0,151,151
ENSMUSG00000027312,0,328,328
ENSMUSG00000018651,0,216,216
ENSMUSG00000063511,0,400,422
ENSMUSG00000063439,0,232,232
ENSMUSG00000039050,0,225,225
ENSMUSG00000071203,0,0,0
ENSMUSG00000021364,0,88,88
ENSMUSG00000027809,0,400,600
ENSMUSG00000052656,0,246,246
ENSMUSG00000040272,0,0,0
ENSMUSG00000029594,0,184,184
ENSMUSG00000002763,0,253,253
ENSMUSG00000000486,0,350,428
ENSMUSG00000026349,0,346,346
ENSMUSG00000039105,0,101,101
ENSMUSG00000023019,0,0,0
ENSMUSG00000055567,0,400,445
ENSMUSG00000040234,0,198,198
ENSMUSG00000007613,0,400,600
ENSMUSG00000048310,0,246,246
ENSMUSG00000021374,0,372,372
ENSMUSG00000019813,0,0,0
ENSMUSG00000001910,0,192,192
ENSMUSG00000018677,0,400,412
ENSMUSG00000004044,0,0,0
ENSMUSG00000019773,0,400,600
ENSMUSG00000091449,0,0,0
ENSMUSG00000090942,0,0,0
ENSMUSG00000048440,0,0,0
ENSMUSG00000052926,0,215,215
ENSMUSG00000059208,0,369,369
ENSMUSG00000022283,0,400,600
ENSMUSG00000026842,0,400,468
ENSMUSG00000062785,0,0,0
ENSMUSG00000004071,0,155,155
ENSMUSG00000049985,0,0,0
ENSMUSG00000020653,0,400,491
ENSMUSG00000030811,0,395,395
ENSMUSG00000021684,0,0,0
ENSMUSG00000031150,0,0,0
ENSMUSG00000053012,0,295,295
ENSMUSG00000012535,0,170,170
ENSMUSG00000035011,0,352,352
ENSMUSG00000031529,0,198,198
ENSMUSG00000023755,0,167,167
ENSMUSG00000032271,0,0,0
ENSMUSG00000090291,0,400,466
ENSMUSG00000040370,0,364,364
ENSMUSG00000013495,0,349,549
ENSMUSG00000019843,0,318,318
ENSMUSG00000029048,0,400,501
ENSMUSG00000032498,0,400,600
ENSMUSG00000025423,0,368,368
ENSMUSG00000020644,0,400,535
ENSMUSG00000026790,0,400,600
ENSMUSG00000018102,0,400,600
ENSMUSG00000038936,0,400,426
ENSMUSG00000029623,0,400,600
ENSMUSG00000032199,0,210,210
ENSMUSG00000034936,0,159,159
ENSMUSG00000050621,0,0,0
ENSMUSG00000044719,0,0,0
ENSMUSG00000096740,7.11E-05,0,0
ENSMUSG00000028999,0,156,156
ENSMUSG00000002010,0,301,501
ENSMUSG00000026111,0,400,493
ENSMUSG00000044847,0,290,290
ENSMUSG00000037196,0,400,600
ENSMUSG00000055493,0,208,208
ENSMUSG00000056458,5.14E-05,237,237
ENSMUSG00000014504,0,370,370
ENSMUSG00000045854,0,383,383
ENSMUSG00000049489,0,166,166
ENSMUSG00000050299,0,0,0
ENSMUSG00000015341,0,344,344
ENSMUSG00000042489,0,336,336
ENSMUSG00000034361,0,400,452
ENSMUSG00000039043,0,0,0
ENSMUSG00000071078,0,131,131
ENSMUSG00000059775,0,54,54
ENSMUSG00000073639,0,349,349
ENSMUSG00000020926,0,169,169
ENSMUSG00000032527,0,162,162
ENSMUSG00000055296,0,193,193
ENSMUSG00000021417,0,129,129
ENSMUSG00000027997,0,119,119
ENSMUSG00000024118,0,105,105
ENSMUSG00000040040,0,194,194
ENSMUSG00000029238,0,400,600
ENSMUSG00000035311,0,254,254
ENSMUSG00000035455,0,272,272
ENSMUSG00000006127,0,400,402
ENSMUSG00000054008,0,0,0
ENSMUSG00000028676,0,256,256
ENSMUSG00000029714,0,0,0
ENSMUSG00000031480,0,180,180
ENSMUSG00000037725,0,246,246
ENSMUSG00000038605,0,174,174
ENSMUSG00000041697,0,400,498
ENSMUSG00000020474,0,163,163
ENSMUSG00000015013,0,0,0
ENSMUSG00000031256,0,200,200
ENSMUSG00000086564,0,0,0
ENSMUSG00000032531,0,171,171
ENSMUSG00000024191,0,195,195
ENSMUSG00000031486,0,232,232
ENSMUSG00000021958,0,168,168
ENSMUSG00000073792,0,400,414
ENSMUSG00000040658,0,201,201
ENSMUSG00000027012,0,77,77
ENSMUSG00000039745,0,264,264
ENSMUSG00000035601,0,0,0
ENSMUSG00000068758,0,372,572
ENSMUSG00000020085,0,149,149
ENSMUSG00000032320,3.35E-05,147,147
ENSMUSG00000021420,0,186,186
ENSMUSG00000001151,0,279,279
ENSMUSG00000034263,0,159,159
ENSMUSG00000027566,0,400,600
ENSMUSG00000025666,0,373,373
ENSMUSG00000042275,0,246,246
ENSMUSG00000067942,0,0,0
ENSMUSG00000036820,0,140,140
ENSMUSG00000019432,0,400,494
ENSMUSG00000039637,0,149,149
ENSMUSG00000015749,0,145,145
ENSMUSG00000015597,0,400,443
ENSMUSG00000064370,0,0,0
ENSMUSG00000048852,0,0,0
ENSMUSG00000025395,0,0,0
ENSMUSG00000032652,0,316,316
ENSMUSG00000021703,0,400,600
ENSMUSG00000021403,0,0,0
ENSMUSG00000046756,0,400,461
ENSMUSG00000026098,0,400,461
ENSMUSG00000038264,0,281,281
ENSMUSG00000026483,0,160,160
ENSMUSG00000027550,0,158,158
ENSMUSG00000058794,0,0,0
ENSMUSG00000090523,0,21,21
ENSMUSG00000067212,0,0,0
ENSMUSG00000036769,0,355,355
ENSMUSG00000061461,0,258,258
ENSMUSG00000024406,0,0,0
ENSMUSG00000030103,0,116,316
ENSMUSG00000073411,0,0,0
ENSMUSG00000049323,0,400,600
ENSMUSG00000003873,0,181,181
ENSMUSG00000021365,0,0,0
ENSMUSG00000014402,0,397,397
ENSMUSG00000019852,0,0,0
ENSMUSG00000024002,0,400,600
ENSMUSG00000038047,0,124,124
ENSMUSG00000039063,0,0,0
ENSMUSG00000020483,0,221,221
ENSMUSG00000024691,0,0,0
ENSMUSG00000006641,0,247,247
ENSMUSG00000027222,0,39,39
ENSMUSG00000076432,0,400,478
ENSMUSG00000037400,0,363,363
ENSMUSG00000069206,0,0,0
ENSMUSG00000049321,0,203,203
ENSMUSG00000069237,0,359,359
ENSMUSG00000028318,0,118,118
ENSMUSG00000034382,0,182,262
ENSMUSG00000036478,4.83E-05,400,600
ENSMUSG00000002297,0,400,555
ENSMUSG00000020003,0,158,158
ENSMUSG00000062980,0,0,0
ENSMUSG00000025199,0,243,243
ENSMUSG00000029392,0,191,191
ENSMUSG00000031540,0,400,600
ENSMUSG00000036672,0,156,156
ENSMUSG00000047284,0,400,600
ENSMUSG00000020894,0,177,177
ENSMUSG00000035295,0,0,0
ENSMUSG00000024844,0,400,600
ENSMUSG00000036678,0,231,231
ENSMUSG00000045757,0,0,0
ENSMUSG00000052337,0,245,245
ENSMUSG00000069208,0,0,0
ENSMUSG00000021461,0,219,219
ENSMUSG00000074166,0,0,0
ENSMUSG00000031839,0,178,178
ENSMUSG00000028651,0,0,0
ENSMUSG00000063275,0,295,295
ENSMUSG00000063160,0,249,249
ENSMUSG00000056459,0,400,600
ENSMUSG00000070319,0,229,229
ENSMUSG00000025534,0,0,0
ENSMUSG00000025736,0,0,0
ENSMUSG00000039458,0,348,348
ENSMUSG00000047989,0,185,185
ENSMUSG00000004849,0,0,0
ENSMUSG00000006731,0,276,276
ENSMUSG00000020986,0,370,370
ENSMUSG00000027187,0,49,49
ENSMUSG00000032076,0,400,600
ENSMUSG00000042557,0,295,295
ENSMUSG00000019214,0,0,0
ENSMUSG00000045160,0,0,0
ENSMUSG00000024392,0,170,170
ENSMUSG00000030079,0,188,188
ENSMUSG00000041096,0,274,274
ENSMUSG00000038611,0,400,488
ENSMUSG00000018379,0,400,600
ENSMUSG00000046687,0,0,0
ENSMUSG00000007880,0,400,600
ENSMUSG00000057551,0,0,0
ENSMUSG00000036376,0,160,160
ENSMUSG00000064363,0,0,0
ENSMUSG00000020133,0,177,177
ENSMUSG00000030556,0,400,600
ENSMUSG00000040359,0,207,207
ENSMUSG00000054191,0,0,0
ENSMUSG00000028943,0,372,372
ENSMUSG00000046546,0,207,207
ENSMUSG00000092074,0,0,0
ENSMUSG00000028013,0,172,172
ENSMUSG00000027593,0,400,577
ENSMUSG00000011837,0,178,178
ENSMUSG00000024544,0,346,346
ENSMUSG00000042826,0,0,0
ENSMUSG00000090659,0,0,0
ENSMUSG00000025192,0,225,225
ENSMUSG00000047368,0,400,581
ENSMUSG00000057406,0,400,600
ENSMUSG00000067370,0,223,223
ENSMUSG00000021428,0,229,229
ENSMUSG00000015291,0,0,0
ENSMUSG00000057103,0,315,414
ENSMUSG00000050619,0,100,300
ENSMUSG00000009907,0,153,153
ENSMUSG00000026816,0,152,152
ENSMUSG00000034126,0,355,355
ENSMUSG00000021363,0,0,0
ENSMUSG00000001632,0,400,600
ENSMUSG00000040212,3.81E-05,0,0
ENSMUSG00000003402,0,275,363
ENSMUSG00000090881,0,0,0
ENSMUSG00000029066,0,225,225
ENSMUSG00000007617,0,400,600
ENSMUSG00000025980,0,400,600
ENSMUSG00000030960,0,91,91
ENSMUSG00000047514,0,233,233
ENSMUSG00000026127,0,400,600
ENSMUSG00000022562,0,0,0
ENSMUSG00000047221,0,7,7
ENSMUSG00000024897,0,88,288
ENSMUSG00000027845,0,246,246
ENSMUSG00000067430,0,0,0
ENSMUSG00000089682,0,0,0
ENSMUSG00000020766,0,229,229
ENSMUSG00000021621,0,114,114
ENSMUSG00000003575,0,349,349
ENSMUSG00000022754,0,0,0
ENSMUSG00000063856,0,0,0
ENSMUSG00000057672,0,260,260
ENSMUSG00000026249,0,400,410
ENSMUSG00000001247,0,191,191
ENSMUSG00000022965,0,265,265
ENSMUSG00000025921,0,400,600
ENSMUSG00000035186,0,0,0
ENSMUSG00000055681,0,283,283
ENSMUSG00000054342,0,0,0
ENSMUSG00000022427,0,202,202
ENSMUSG00000038508,0,0,0
ENSMUSG00000018567,0,0,0
ENSMUSG00000051950,0,196,196
ENSMUSG00000015942,0,181,181
ENSMUSG00000018398,0,100,100
ENSMUSG00000039354,0,0,0
ENSMUSG00000021936,0,378,378
ENSMUSG00000052085,0,400,438
ENSMUSG00000073856,0,299,299
ENSMUSG00000006411,0,0,0
ENSMUSG00000042121,0,229,229
ENSMUSG00000052406,0,157,157
ENSMUSG00000061132,0,0,0
ENSMUSG00000052906,0,236,236
ENSMUSG00000079186,0,0,0
ENSMUSG00000024271,0,400,600
ENSMUSG00000033420,0,56,56
ENSMUSG00000038302,0,193,193
ENSMUSG00000074203,0,0,0
ENSMUSG00000021319,0,250,250
ENSMUSG00000055917,9.77E-05,386,586
ENSMUSG00000019804,0,293,293
ENSMUSG00000032463,0,295,295
ENSMUSG00000021072,0,305,305
ENSMUSG00000038279,0,392,392
ENSMUSG00000019194,0,334,334
ENSMUSG00000046168,0,0,0
ENSMUSG00000031878,0,172,172
ENSMUSG00000062761,0,173,173
ENSMUSG00000005951,0,226,226
ENSMUSG00000021185,0,0,0
ENSMUSG00000022248,0,400,450
ENSMUSG00000023845,0,400,600
ENSMUSG00000032757,0,0,0
ENSMUSG00000053684,0,387,387
ENSMUSG00000061410,0,400,485
ENSMUSG00000028701,0,172,172
ENSMUSG00000027162,0,368,368
ENSMUSG00000023826,0,318,318
ENSMUSG00000009093,0,0,0
ENSMUSG00000075012,0,0,0
ENSMUSG00000007039,0,122,122
ENSMUSG00000037606,0,0,0
ENSMUSG00000028874,0,0,0
ENSMUSG00000060063,0,0,0
ENSMUSG00000021131,0,0,0
ENSMUSG00000039616,0,139,139
ENSMUSG00000041840,0,166,166
ENSMUSG00000027510,0,346,346
ENSMUSG00000024621,0,0,0
ENSMUSG00000023852,0,0,0
ENSMUSG00000063952,0,400,529
ENSMUSG00000012609,0,116,116
ENSMUSG00000023791,0,288,288
ENSMUSG00000059256,0,0,0
ENSMUSG00000030751,0,260,260
ENSMUSG00000045231,0,236,236
ENSMUSG00000033227,0,306,306
ENSMUSG00000052798,0,400,449
ENSMUSG00000053907,2.74E-05,400,588
ENSMUSG00000018459,0,141,141
ENSMUSG00000026034,0,164,164
ENSMUSG00000032594,0,303,303
ENSMUSG00000044066,0,394,394
ENSMUSG00000021692,0,231,231
ENSMUSG00000025060,0,400,468
ENSMUSG00000092260,0,94,94
ENSMUSG00000090544,0,0,0
ENSMUSG00000037347,0,0,0
ENSMUSG00000027459,0,220,220
ENSMUSG00000031536,0,168,168
ENSMUSG00000030042,0,388,388
ENSMUSG00000024695,0,328,328
ENSMUSG00000028383,0,400,404
ENSMUSG00000029190,0,400,502
ENSMUSG00000060090,0,0,0
ENSMUSG00000040621,0,269,269
ENSMUSG00000002064,0,75,75
ENSMUSG00000034108,0,400,504
ENSMUSG00000024566,0,184,184
ENSMUSG00000023175,7.87E-05,353,353
ENSMUSG00000028926,0,400,600
ENSMUSG00000040667,0,167,167
ENSMUSG00000025220,0,400,445
ENSMUSG00000033658,0,233,233
ENSMUSG00000027188,0,0,0
ENSMUSG00000073388,0,189,389
ENSMUSG00000031896,0,0,0
ENSMUSG00000004568,0,0,0
ENSMUSG00000017778,0,91,91
ENSMUSG00000018340,0,162,162
ENSMUSG00000043991,0,400,553
ENSMUSG00000060798,0,174,174
ENSMUSG00000025316,0,218,218
ENSMUSG00000004665,0,303,303
ENSMUSG00000031875,0,190,190
ENSMUSG00000032035,0,400,514
ENSMUSG00000028992,0,400,479
ENSMUSG00000075470,0,302,302
ENSMUSG00000095105,0,173,173
ENSMUSG00000026694,0,258,258
ENSMUSG00000030374,0,259,259
ENSMUSG00000009566,0,249,249
ENSMUSG00000022323,0,308,308
ENSMUSG00000050064,0,379,379
ENSMUSG00000001687,0,400,420
ENSMUSG00000031142,0,0,0
ENSMUSG00000010047,0,219,219
ENSMUSG00000028127,0,341,341
ENSMUSG00000024827,0,154,154
ENSMUSG00000030942,0,176,176
ENSMUSG00000037887,0,338,338
ENSMUSG00000024287,0,400,430
ENSMUSG00000078126,0,0,0
ENSMUSG00000020256,0,0,0
ENSMUSG00000051427,0,372,398
ENSMUSG00000028974,0,184,184
ENSMUSG00000030541,0,371,371
ENSMUSG00000020744,0,261,261
ENSMUSG00000095930,0,112,112
ENSMUSG00000046020,0,400,557
ENSMUSG00000022836,0,0,0
ENSMUSG00000026622,0,295,295
ENSMUSG00000019320,0,400,582
ENSMUSG00000029152,0,259,259
ENSMUSG00000031311,0,217,217
ENSMUSG00000026029,0,0,0
ENSMUSG00000033106,0,400,600
ENSMUSG00000050241,0,0,0
ENSMUSG00000034848,0,326,326
ENSMUSG00000048481,0,322,322
ENSMUSG00000046841,0,400,540
ENSMUSG00000035547,0,132,132
ENSMUSG00000010538,0,400,600
ENSMUSG00000038894,0,400,600
ENSMUSG00000059495,0,400,600
ENSMUSG00000045896,0,154,154
ENSMUSG00000023909,0,339,339
ENSMUSG00000022651,0,0,0
ENSMUSG00000030101,0,84,84
ENSMUSG00000037933,0,400,554
ENSMUSG00000021124,0,248,248
ENSMUSG00000004383,0,400,471
ENSMUSG00000049124,0,0,0
ENSMUSG00000059395,0,223,223
ENSMUSG00000047466,0,400,600
ENSMUSG00000020888,0,290,290
ENSMUSG00000056413,0,0,0
ENSMUSG00000028689,0,0,0
ENSMUSG00000029162,0,292,292
ENSMUSG00000073888,0,0,0
ENSMUSG00000026339,0,159,159
ENSMUSG00000015536,0,223,223
ENSMUSG00000030397,0,7,7
ENSMUSG00000041241,0,249,249
ENSMUSG00000000392,0,0,0
ENSMUSG00000000876,0,0,0
ENSMUSG00000017478,0,356,356
ENSMUSG00000022361,0,400,600
ENSMUSG00000060288,0,147,147
ENSMUSG00000014959,0,330,330
ENSMUSG00000033628,0,75,75
ENSMUSG00000008090,0,400,600
ENSMUSG00000091537,0,0,0
ENSMUSG00000042351,0,0,0
ENSMUSG00000028248,0,0,0
ENSMUSG00000030096,0,22,22
ENSMUSG00000021578,0,355,457
ENSMUSG00000016520,0,400,600
ENSMUSG00000061758,0,0,0
ENSMUSG00000075014,0,0,0
ENSMUSG00000029634,0,113,113
ENSMUSG00000036639,0,303,303
ENSMUSG00000021273,0,386,469
ENSMUSG00000020706,0,0,0
ENSMUSG00000027620,0,371,371
ENSMUSG00000057113,0,309,309
ENSMUSG00000026209,0,140,340
ENSMUSG00000044229,0,0,0
ENSMUSG00000028923,0,211,211
ENSMUSG00000033526,0,201,201
ENSMUSG00000020919,0,336,336
ENSMUSG00000048833,0,0,174
ENSMUSG00000025503,0,400,411
ENSMUSG00000026471,0,0,0
ENSMUSG00000027742,0,168,168
ENSMUSG00000030204,0,0,0
ENSMUSG00000048498,0,0,0
ENSMUSG00000037533,0,400,523
ENSMUSG00000039477,0,0,0
ENSMUSG00000061111,0,308,308
ENSMUSG00000028252,0,271,271
ENSMUSG00000031789,0,0,0
ENSMUSG00000021728,0,161,161
ENSMUSG00000064341,0,0,0
ENSMUSG00000016495,0,173,173
ENSMUSG00000026696,0,337,337
ENSMUSG00000054215,0,0,0
ENSMUSG00000037161,0,0,0
ENSMUSG00000045691,0,0,0
ENSMUSG00000002524,0,264,264
ENSMUSG00000041438,0,400,600
ENSMUSG00000021884,0,168,269
ENSMUSG00000090740,0,0,0
ENSMUSG00000004633,0,400,600
ENSMUSG00000033257,0,173,173
ENSMUSG00000057469,0,228,228
ENSMUSG00000033233,0,385,561
ENSMUSG00000024253,0,0,0
ENSMUSG00000054293,0,0,0
ENSMUSG00000024074,0,156,156
ENSMUSG00000010755,0,0,0
ENSMUSG00000020124,0,400,506
ENSMUSG00000024218,0,187,187
ENSMUSG00000029165,0,331,331
ENSMUSG00000074802,0,0,0
ENSMUSG00000066894,0,281,281
ENSMUSG00000045071,0,400,402
ENSMUSG00000057506,0,112,112
ENSMUSG00000019923,0,188,188
ENSMUSG00000075054,0,172,172
ENSMUSG00000027309,0,362,362
ENSMUSG00000030218,0,0,0
ENSMUSG00000024885,0,0,0
ENSMUSG00000039542,0,0,0
ENSMUSG00000042271,0,0,0
ENSMUSG00000001999,0,179,179
ENSMUSG00000002741,0,248,248
ENSMUSG00000018405,0,221,221
ENSMUSG00000070372,0,400,600
ENSMUSG00000041959,0,88,88
ENSMUSG00000036552,0,364,364
ENSMUSG00000035237,0,0,0
ENSMUSG00000021048,0,263,263
ENSMUSG00000039270,0,400,580
ENSMUSG00000053289,0,295,295
ENSMUSG00000047832,0,400,458
ENSMUSG00000037890,0,0,0
ENSMUSG00000029111,0,380,380
ENSMUSG00000022568,0,229,229
ENSMUSG00000029524,0,0,0
ENSMUSG00000003438,0,306,306
ENSMUSG00000019820,0,0,0
ENSMUSG00000034868,0,234,234
ENSMUSG00000020807,0,0,0
ENSMUSG00000054237,0,230,230
ENSMUSG00000035783,0,0,0
ENSMUSG00000041846,0,400,472
ENSMUSG00000028339,0,13,13
ENSMUSG00000021963,0,332,332
ENSMUSG00000095789,0,241,241
ENSMUSG00000007812,0,383,383
ENSMUSG00000025228,0,234,234
ENSMUSG00000004393,0,224,224
ENSMUSG00000031918,0,176,176
ENSMUSG00000038534,0,0,0
ENSMUSG00000048445,0,222,222
ENSMUSG00000033953,0,293,293
ENSMUSG00000048731,0,400,417
ENSMUSG00000000673,0,0,0
ENSMUSG00000098559,0,0,0
ENSMUSG00000078676,0,346,346
ENSMUSG00000030815,0,0,0
ENSMUSG00000024384,0,252,252
ENSMUSG00000070639,0,400,434
ENSMUSG00000048232,0,278,278
ENSMUSG00000035818,0,0,0
ENSMUSG00000032392,0,0,0
ENSMUSG00000031129,0,0,0
ENSMUSG00000067995,0,268,268
ENSMUSG00000002210,0,362,362
ENSMUSG00000036751,0,193,193
ENSMUSG00000030689,0,375,575
ENSMUSG00000025208,0,400,481
ENSMUSG00000044156,0,0,0
ENSMUSG00000025577,0,317,317
ENSMUSG00000021376,0,327,527
ENSMUSG00000024790,0,127,127
ENSMUSG00000032470,0,0,0
ENSMUSG00000068206,0,308,308
ENSMUSG00000022031,0,0,0
ENSMUSG00000026730,0,0,0
ENSMUSG00000041895,0,400,600
ENSMUSG00000029161,0,95,95
ENSMUSG00000045377,0,0,0
ENSMUSG00000037325,0,206,206
ENSMUSG00000063383,0,0,0
ENSMUSG00000040466,0,233,233
ENSMUSG00000064145,0,257,257
ENSMUSG00000030431,0,66,66
ENSMUSG00000031778,0,82,82
ENSMUSG00000058569,0,194,194
ENSMUSG00000059326,0,213,213
ENSMUSG00000000263,0,0,0
ENSMUSG00000031816,0,377,377
ENSMUSG00000020604,0,0,0
ENSMUSG00000037851,0,184,184
ENSMUSG00000041650,0,300,300
ENSMUSG00000016946,0,261,261
ENSMUSG00000015882,0,400,597
ENSMUSG00000063445,0,0,0
ENSMUSG00000025871,0,116,116
ENSMUSG00000038375,0,255,255
ENSMUSG00000027030,0,329,329
ENSMUSG00000002346,0,400,600
ENSMUSG00000020925,0,270,270
ENSMUSG00000026096,0,0,0
ENSMUSG00000067825,0,0,0
ENSMUSG00000001666,0,0,0
ENSMUSG00000035367,0,400,600
ENSMUSG00000064138,0,154,154
ENSMUSG00000024666,9.27E-05,199,199
ENSMUSG00000027598,0,179,179
ENSMUSG00000058927,0,0,0
ENSMUSG00000020669,0,293,293
ENSMUSG00000015980,0,133,133
ENSMUSG00000027018,0,324,324
ENSMUSG00000025374,0,178,178
ENSMUSG00000051147,0,0,0
ENSMUSG00000024036,0,161,161
ENSMUSG00000044349,0,196,196
ENSMUSG00000022508,0,199,199
ENSMUSG00000013698,0,0,0
ENSMUSG00000079426,0,400,600
ENSMUSG00000031577,0,0,0
ENSMUSG00000028233,0,391,391
ENSMUSG00000039844,0,0,0
